college_code,college_name,major_group_code,subject_requirement,min_score,source_image,status,estimated_cumulative_rank_from_score_distribution,rank_source,rank_status
1159,三明学院（国际课程项目）,500,选考化学,468,007.jpg,visual_ocr_needs_spotcheck,96446,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1159,三明学院（国际课程项目）,999,不限选考科目,490,007.jpg,visual_ocr_needs_spotcheck,77780,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1160,三明学院（面向三明）,500,选考化学,488,007.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1160,三明学院（面向三明）,999,不限选考科目,486,007.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1161,三明学院（闽台合作）,500,选考化学,483,007.jpg,visual_ocr_needs_spotcheck,83635,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1161,三明学院（闽台合作）,999,不限选考科目,498,007.jpg,visual_ocr_needs_spotcheck,71202,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1162,武夷学院,500,选考化学,491,007.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1162,武夷学院,999,不限选考科目,494,007.jpg,visual_ocr_needs_spotcheck,74485,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1166,武夷学院（面向南平）,500,选考化学,488,007.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1166,武夷学院（面向南平）,999,不限选考科目,488,007.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1167,武夷学院（闽台合作）,500,选考化学,486,007.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1167,武夷学院（闽台合作）,999,不限选考科目,484,007.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1168,厦门大学,500,选考化学,640,007.jpg,visual_ocr_needs_spotcheck,3113,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1168,厦门大学,700,选考思想政治,627,007.jpg,visual_ocr_needs_spotcheck,5412,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1168,厦门大学,999,不限选考科目,630,007.jpg,visual_ocr_needs_spotcheck,4805,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1169,厦门大学（马来西亚分校）,500,选考化学,589,007.jpg,visual_ocr_needs_spotcheck,16625,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1169,厦门大学（马来西亚分校）,999,不限选考科目,596,007.jpg,visual_ocr_needs_spotcheck,14083,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1170,厦门大学（面向厦门）,500,选考化学,637,007.jpg,visual_ocr_needs_spotcheck,3545,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1171,厦门大学（面向漳州）,500,选考化学,631,007.jpg,visual_ocr_needs_spotcheck,4611,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1172,厦门大学（试验班）,500,选考化学,629,007.jpg,visual_ocr_needs_spotcheck,5008,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1173,厦门大学（医学类）,500,选考化学,617,007.jpg,visual_ocr_needs_spotcheck,7670,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1174,厦门大学嘉庚学院,500,选考化学,485,007.jpg,visual_ocr_needs_spotcheck,81945,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1174,厦门大学嘉庚学院,999,不限选考科目,482,007.jpg,visual_ocr_needs_spotcheck,84464,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1175,厦门工学院,500,选考化学,441,007.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1175,厦门工学院,999,不限选考科目,441,007.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1176,厦门华厦学院,500,选考化学,441,007.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1176,厦门华厦学院,999,不限选考科目,441,007.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1177,厦门理工学院,500,选考化学,540,007.jpg,visual_ocr_needs_spotcheck,41148,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1177,厦门理工学院,999,不限选考科目,533,008.jpg,visual_ocr_needs_spotcheck,45540,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1178,厦门理工学院（国际课程项目）,500,选考化学,536,008.jpg,visual_ocr_needs_spotcheck,43666,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1178,厦门理工学院（国际课程项目）,999,不限选考科目,519,008.jpg,visual_ocr_needs_spotcheck,55133,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1179,厦门理工学院（面向厦门）,500,选考化学,528,008.jpg,visual_ocr_needs_spotcheck,48837,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1179,厦门理工学院（面向厦门）,999,不限选考科目,526,008.jpg,visual_ocr_needs_spotcheck,50184,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1181,厦门理工学院（闽台合作）,999,不限选考科目,522,008.jpg,visual_ocr_needs_spotcheck,53007,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1182,厦门理工学院（闽台合作，面向厦门）,999,不限选考科目,520,008.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1184,厦门医学院,500,选考化学,508,008.jpg,visual_ocr_needs_spotcheck,63376,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1184,厦门医学院,600,选考生物学,505,008.jpg,visual_ocr_needs_spotcheck,65653,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1184,厦门医学院,999,不限选考科目,517,008.jpg,visual_ocr_needs_spotcheck,56618,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1189,仰恩大学,500,选考化学,469,008.jpg,visual_ocr_needs_spotcheck,95545,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1189,仰恩大学,999,不限选考科目,466,008.jpg,visual_ocr_needs_spotcheck,98212,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1190,阳光学院,500,选考化学,441,008.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1190,阳光学院,999,不限选考科目,441,008.jpg,visual_ocr_needs_spotcheck,119155,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
1191,阳光学院（中外合作）,999,不限选考科目,445,008.jpg,visual_ocr_needs_spotcheck,115833,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2192,安徽财经大学,500,选考化学,547,008.jpg,visual_ocr_needs_spotcheck,36813,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2192,安徽财经大学,999,不限选考科目,524,008.jpg,visual_ocr_needs_spotcheck,51599,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2193,安徽大学,500,选考化学,601,008.jpg,visual_ocr_needs_spotcheck,12436,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2194,安徽大学（中外合作）,500,选考化学,581,008.jpg,visual_ocr_needs_spotcheck,19899,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2195,安徽工程大学,500,选考化学,522,008.jpg,visual_ocr_needs_spotcheck,53007,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2195,安徽工程大学,999,不限选考科目,518,008.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2196,安徽工程大学（中外合作）,500,选考化学,530,008.jpg,visual_ocr_needs_spotcheck,47532,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2197,安徽工业大学,500,选考化学,540,008.jpg,visual_ocr_needs_spotcheck,41148,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2197,安徽工业大学,999,不限选考科目,541,008.jpg,visual_ocr_needs_spotcheck,40511,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2198,安徽建筑大学,500,选考化学,520,008.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2198,安徽建筑大学,999,不限选考科目,513,008.jpg,visual_ocr_needs_spotcheck,59514,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2199,安徽科技学院,500,选考化学,501,008.jpg,visual_ocr_needs_spotcheck,68791,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2199,安徽科技学院,900,选考地理,508,008.jpg,visual_ocr_needs_spotcheck,63376,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2199,安徽科技学院,999,不限选考科目,503,009.jpg,visual_ocr_needs_spotcheck,67246,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2200,安徽理工大学,500,选考化学,543,009.jpg,visual_ocr_needs_spotcheck,39235,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2200,安徽理工大学,999,不限选考科目,527,009.jpg,visual_ocr_needs_spotcheck,49465,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2201,安徽理工大学（中外合作）,500,选考化学,544,009.jpg,visual_ocr_needs_spotcheck,38598,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2202,安徽农业大学,500,选考化学,524,009.jpg,visual_ocr_needs_spotcheck,51599,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2202,安徽农业大学,999,不限选考科目,535,009.jpg,visual_ocr_needs_spotcheck,44290,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2203,安徽师范大学,500,选考化学,523,009.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2203,安徽师范大学,999,不限选考科目,519,009.jpg,visual_ocr_needs_spotcheck,55133,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2204,安徽外国语学院,999,不限选考科目,458,009.jpg,visual_ocr_needs_spotcheck,104965,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2205,安徽新华学院,500,选考化学,466,009.jpg,visual_ocr_needs_spotcheck,98212,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2205,安徽新华学院,999,不限选考科目,448,009.jpg,visual_ocr_needs_spotcheck,113439,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2206,安徽信息工程学院,500,选考化学,462,009.jpg,visual_ocr_needs_spotcheck,101574,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2207,安徽医科大学,500,选考化学,523,009.jpg,visual_ocr_needs_spotcheck,52278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2207,安徽医科大学,999,不限选考科目,517,009.jpg,visual_ocr_needs_spotcheck,56618,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2208,安徽医科大学临床医学院,500,选考化学,486,009.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2210,安徽中医药大学,500,选考化学,520,009.jpg,visual_ocr_needs_spotcheck,54409,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2210,安徽中医药大学,999,不限选考科目,518,009.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2211,安康学院,500,选考化学,487,009.jpg,visual_ocr_needs_spotcheck,80259,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2213,安庆师范大学（中外合作）,500,选考化学,492,009.jpg,visual_ocr_needs_spotcheck,76112,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2214,鞍山师范学院,500,选考化学,493,009.jpg,visual_ocr_needs_spotcheck,75303,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2214,鞍山师范学院,700,选考思想政治,502,009.jpg,visual_ocr_needs_spotcheck,67989,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2214,鞍山师范学院,999,不限选考科目,536,009.jpg,visual_ocr_needs_spotcheck,43666,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2215,安顺学院,500,选考化学,495,009.jpg,visual_ocr_needs_spotcheck,73670,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2215,安顺学院,999,不限选考科目,496,009.jpg,visual_ocr_needs_spotcheck,72818,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2216,安阳工学院,500,选考化学,489,009.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2217,安阳工学院（中外合作）,500,选考化学,482,009.jpg,visual_ocr_needs_spotcheck,84464,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2217,安阳工学院（中外合作）,999,不限选考科目,470,009.jpg,visual_ocr_needs_spotcheck,94712,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2218,安阳师范学院,500,选考化学,496,009.jpg,visual_ocr_needs_spotcheck,72818,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2219,白城师范学院,500,选考化学,485,010.jpg,visual_ocr_needs_spotcheck,81945,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2219,白城师范学院,900,选考地理,489,010.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2219,白城师范学院,999,不限选考科目,487,010.jpg,visual_ocr_needs_spotcheck,80259,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2221,百色学院,500,选考化学,489,010.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2221,百色学院,999,不限选考科目,493,010.jpg,visual_ocr_needs_spotcheck,75303,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2222,蚌埠工商学院,999,不限选考科目,481,010.jpg,visual_ocr_needs_spotcheck,85345,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2223,蚌埠学院,500,选考化学,499,010.jpg,visual_ocr_needs_spotcheck,70339,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2223,蚌埠学院,999,不限选考科目,501,010.jpg,visual_ocr_needs_spotcheck,68791,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2224,蚌埠医科大学,500,选考化学,559,010.jpg,visual_ocr_needs_spotcheck,30293,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2225,保定理工学院,500,选考化学,465,010.jpg,visual_ocr_needs_spotcheck,99057,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2225,保定理工学院,999,不限选考科目,455,010.jpg,visual_ocr_needs_spotcheck,107492,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2226,保定学院,500,选考化学,491,010.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2226,保定学院,999,不限选考科目,496,010.jpg,visual_ocr_needs_spotcheck,72818,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2227,宝鸡文理学院,500,选考化学,497,010.jpg,visual_ocr_needs_spotcheck,72041,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2228,北部湾大学,500,选考化学,512,010.jpg,visual_ocr_needs_spotcheck,60283,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2228,北部湾大学,999,不限选考科目,510,010.jpg,visual_ocr_needs_spotcheck,61799,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2229,北部湾大学（中外合作）,500,选考化学,491,010.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2230,北方工业大学,500,选考化学,584,010.jpg,visual_ocr_needs_spotcheck,18650,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2231,北方工业大学（中外合作）,500,选考化学,565,010.jpg,visual_ocr_needs_spotcheck,27225,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2232,北方民族大学,500,选考化学,507,010.jpg,visual_ocr_needs_spotcheck,64125,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
